pseudocode,building_status,no_building_blocks,pucca_building_blocks,boundary_wall,total_class_rooms,other_rooms,classrooms_in_good_condition,classrooms_needs_minor_repair,classrooms_needs_major_repair,separate_room_for_hm,total_boys_toilet,total_boys_func_toilet,total_girls_toilet,total_girls_func_toilet,total_boys_cwsn_toilet,func_boys_cwsn_friendly,total_girls_cwsn_toilet,func_girls_cwsn_friendly,urinal_boys,urinal_girls,handwash_near_toilet,hand_pump_yn,well_prot_yn,tap_yn,othsrc_yn,well_unprot_yn,pack_water_yn,hand_pump_fun_yn,well_prot_fun_yn,tap_fun_yn,othsrc_fun_yn,well_unprot_fun_yn,pack_water_fun_yn,rain_water_harvesting,handwash_facility_for_meal,electricity_availability,solar_panel,library_availability,book_bank,reading_corner,playground_available,playground_alt_yn,medical_checkups,availability_ramps,availability_of_handrails,furniture_availability,phy_lab_cond,chem_lab_cond,bio_lab_cond,math_lab_cond,lang_lab_cond,geo_lab_cond,home_sc_lab_cond,psycho_lab_cond,comp_lab_cond,comp_ict_lab_yn,ict_lab_yn,laptop,tablet,desktop,digiboard,teachdev_tot,server_tot,smart_class_tv_tot,projector,printer,internet,dth,spl_educator_yn
1734989,1,0,2,1,0,15,8,0,0,1,5,5,10,10,0,0,0,0,5,10,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,0,0,7,0,0,2,0,0,0,1,2,1
3834850,1,0,1,1,0,17,72,0,0,1,21,21,21,21,1,1,1,1,27,27,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1,2,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,2,9,1,0,85,0,0,1,28,5,4,1,2,1
9598009,1,0,2,1,0,3,8,0,0,1,2,2,2,2,0,0,0,0,1,0,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,5,0,2,0,0,0,0,2,0,1,2,2
2713238,1,0,3,1,0,2,3,0,0,1,3,3,3,3,0,0,0,0,3,3,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,2,1,2,2,2,1,2,2,9,1,0,0,0,0,0,0,0,0,0,2,9,2,0,0,0,0,0,1,0,1,1,2,3
5595170,1,0,1,1,0,5,13,0,0,1,4,4,5,5,0,0,0,0,7,0,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,6,0,7,0,1,0,2,4,0,1,2,2
1698908,1,0,1,7,0,2,5,0,0,1,1,1,1,1,0,0,0,0,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,2,0,1,0,0,0,0,1,0,1,2,3
3815800,1,0,0,2,0,1,7,0,0,1,1,1,1,1,0,0,0,0,5,5,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,9,2,1,2,1,0,0,0,0,0,0,0,0,0,2,2,3,0,1,0,0,0,1,2,0,1,2,2
7639679,1,0,2,1,0,1,6,0,0,1,1,1,1,1,0,0,0,0,2,2,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,3,0,1,5,0,0,0,3,0,2,2,2
5884453,1,0,2,5,0,2,0,5,0,2,1,1,1,1,0,0,0,0,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,0,0,0,0,0,0,1,0,1,2,3
7600784,1,0,2,1,0,11,33,0,0,1,50,50,70,70,0,0,0,0,0,0,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,1,9,1,2,9,1,1,1,1,1,4,4,4,4,1,1,9,2,0,120,0,30,1,0,7,3,1,1,3
3399243,1,0,1,1,0,2,8,0,0,1,0,0,10,10,0,0,0,0,0,10,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,9,0,0,0,0,0,8,8,1,1,2,2
3091623,4,0,0,7,0,2,0,5,0,1,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,2,2,0,0,0,0,0,0,0,0,0,2,9,1,0,4,0,0,0,0,1,1,1,2,2
3251597,1,0,2,1,0,6,4,0,0,1,1,1,1,1,0,0,0,0,5,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,4,0,3,0,0,0,0,2,1,1,2,2
6032747,1,0,2,1,0,6,13,0,0,1,10,4,14,6,0,0,0,0,10,2,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,2,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,0,10,0,0,2,7,1,1,1,1,3
6397280,1,0,2,1,0,11,23,0,0,1,12,12,20,20,0,0,0,0,12,12,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,20,0,1,0,2,0,3,1,1,3
3316419,1,0,2,2,0,1,6,0,0,1,1,1,1,1,0,0,0,0,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,0,1,0,0,0,0,1,0,1,2,2
1598326,1,0,5,2,0,8,11,0,0,2,4,1,1,1,1,0,0,0,4,1,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,7,0,2,0,0,0,0,2,0,1,2,2
9809093,1,0,4,1,0,15,53,0,0,1,14,14,24,24,1,1,1,1,9,11,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,4,4,4,4,1,1,2,58,0,8,0,0,0,35,40,4,1,2,2
7273401,1,0,7,7,0,3,19,0,0,1,2,2,4,4,1,0,1,1,10,8,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,0,10,0,0,0,0,4,0,1,2,1
3210873,1,0,1,1,0,5,5,0,0,1,1,1,1,1,0,0,0,0,2,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,0,0,0,0,0,0,1,0,1,2,3
1112451,3,0,7,1,0,11,64,0,0,1,22,22,15,15,4,4,2,2,26,26,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2,1,9,1,1,1,1,2,2,2,2,4,4,4,4,2,1,1,1,49,1,4,0,1,0,35,1,1,2,1
1349272,1,0,1,7,0,2,11,0,0,2,2,2,2,2,1,0,1,0,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,5,0,0,0,0,0,0,2,0,1,2,1
5005353,1,0,1,1,0,2,6,0,0,1,1,1,1,1,0,0,0,0,5,5,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,9,2,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,1,1,1,3
7424210,1,0,3,2,0,6,13,0,0,1,6,6,6,6,0,0,0,0,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,1,6,0,0,2,1,1,2,1,1,3
6003778,1,0,4,1,0,5,18,10,0,1,4,4,4,4,0,0,0,0,14,12,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,14,0,2,0,0,0,0,6,0,1,1,1
1089635,3,0,2,7,0,2,4,2,0,1,2,2,4,4,1,1,0,0,2,0,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,3,0,4,0,0,0,0,2,1,1,1,3
5534245,1,0,1,1,0,2,16,0,0,2,2,2,7,7,0,0,0,0,11,7,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,10,0,0,0,5,5,0,1,2,2
6013567,1,0,1,1,0,16,13,3,0,1,3,3,4,4,0,0,1,1,6,4,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,1,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,2,10,0,1,0,0,0,1,3,1,1,2,2
7383896,1,0,3,6,0,1,5,0,0,2,1,1,1,1,0,0,0,0,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,3,0,0,0,0,0,0,1,1,1,2,2
4396730,1,0,1,5,0,4,4,0,0,1,2,2,1,1,0,0,0,0,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,3,0,0,0,2,0,0,2,1,1,2,2
3504869,3,0,6,1,0,3,30,0,0,1,6,6,10,10,0,0,1,1,8,0,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,13,0,10,0,0,0,2,13,1,1,2,2
1828557,1,0,0,1,0,2,6,0,0,1,1,1,1,1,0,0,0,0,5,5,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,2,2,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,3,0,0,0,0,0,0,2,0,1,2,2
9522271,1,0,1,1,0,1,10,0,0,2,1,1,8,8,0,0,0,0,6,0,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,2,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,5,0,0,0,0,0,0,2,0,1,2,3
6045384,1,0,2,5,0,4,0,6,0,1,1,1,1,1,0,0,0,0,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,3,0,2,0,0,0,0,2,0,1,2,2
9928614,1,0,10,1,0,14,60,0,0,1,16,16,42,42,0,0,0,0,19,0,1,2,1,1,1,2,2,2,1,1,1,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,4,1,1,4,1,1,1,66,0,30,0,34,0,8,44,7,1,2,1
9515666,1,0,2,1,0,3,34,0,0,1,10,10,13,13,1,1,1,1,5,0,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,16,0,6,0,14,0,10,5,1,1,2,2
8395607,1,0,2,1,0,4,14,0,0,1,5,5,7,7,1,0,1,0,5,7,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,2,1,2,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,1,0,3,0,2,1,0,1,1,1,2,2
2540591,1,0,4,7,0,7,53,0,0,1,26,26,0,0,2,2,0,0,40,0,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,1,1,1,1,1,1,1,1,1,1,1,41,2,8,0,20,1,0,40,2,1,2,1
6083976,1,0,1,1,0,11,51,0,0,1,25,25,28,28,1,1,1,1,26,29,1,2,1,2,2,2,1,2,1,2,2,2,1,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,3,0,48,0,0,2,4,6,3,1,1,1
6667202,1,0,1,1,0,0,5,0,0,2,1,1,1,1,0,0,0,0,1,1,1,1,2,1,2,2,2,1,2,1,2,2,2,3,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,0,0,5,0,0,0,1,0,1,2,2
8681150,1,0,3,1,0,9,10,0,0,1,7,7,6,6,0,0,0,0,7,0,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,0,5,0,0,0,1,1,1,1,2,3
6258281,1,0,1,1,0,5,6,0,0,1,4,4,4,4,0,0,0,0,4,6,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,5,0,0,0,3,0,1,3,0,1,2,2
2727363,1,0,4,4,0,4,11,2,0,1,2,2,2,2,0,0,0,0,5,5,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,5,0,2,0,1,0,1,2,0,1,2,2
2280558,1,0,6,1,0,19,46,0,0,1,5,5,8,8,1,1,1,1,44,0,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,66,0,24,0,24,2,26,32,2,1,2,2
2421261,1,0,1,1,0,8,22,0,0,1,17,17,20,20,2,2,2,2,18,18,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,4,2,15,0,2,1,2,2,4,1,2,1
6939211,1,0,1,5,0,4,0,0,4,1,1,1,1,1,0,0,0,0,1,1,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,4,0,0,0,0,0,0,1,0,1,2,2
3519008,3,0,2,2,0,2,3,1,0,1,1,1,2,2,1,0,0,0,4,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,4,0,3,0,5,0,2,4,0,1,2,3
2210293,1,0,0,1,0,2,4,2,0,1,1,1,1,1,1,1,0,0,3,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,0,1,0,1,0,0,1,0,2,2,3
9567269,1,0,3,1,0,5,24,0,0,1,1,1,3,3,0,0,0,0,15,10,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,14,0,0,0,0,0,0,5,1,1,2,1
1881573,1,0,2,1,0,4,9,0,0,1,2,2,2,2,0,0,0,0,3,1,1,2,1,1,2,2,2,2,1,1,2,2,2,3,1,1,2,1,2,2,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,5,0,0,0,1,1,1,1,2,3
6539936,3,0,5,1,0,8,17,0,0,1,4,3,4,3,0,0,0,0,2,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,1,1,12,0,9,0,0,0,6,10,4,1,2,1
5024804,1,0,4,1,0,12,38,0,0,1,8,8,31,31,1,1,1,1,9,32,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,2,1,1,9,1,2,9,1,1,1,1,1,3,3,3,1,1,1,9,5,0,23,1500,3,0,34,32,4,1,2,3
8275198,1,0,2,7,0,5,4,0,0,1,1,1,1,1,0,0,0,0,3,3,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,0,0,0,0,0,0,2,0,2,2,2
7990066,1,0,6,1,0,10,41,0,0,1,10,10,12,12,0,0,0,0,0,0,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,1,1,1,2,4,4,4,4,4,1,1,68,0,20,400,1,0,35,35,4,1,2,2
1755432,1,0,1,1,0,5,8,0,0,1,1,1,1,1,0,0,0,0,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,9,2,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,0,4,0,0,0,0,0,1,1,2,3
4778203,3,0,2,2,0,1,2,2,0,2,1,1,1,1,0,0,1,1,3,3,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,0,0,0,0,0,1,2,2,1,2,3
9500853,3,0,1,2,0,6,6,0,0,1,2,2,2,2,0,0,0,0,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,1,0,0,0,0,1,1,1,2,3
4862485,1,0,1,1,0,2,0,9,0,1,4,4,4,4,0,0,0,0,4,4,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,2,2,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,2,0,0,0,0,0,0,1,2,3
8713012,1,0,1,5,0,2,6,0,0,1,1,1,1,1,1,1,0,0,0,0,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,5,0,0,3,0,0,0,2,0,1,2,2
2551907,1,0,7,1,0,16,53,0,0,1,10,10,26,26,0,0,0,0,10,26,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,2,2,1,9,2,1,1,1,2,1,2,1,3,3,3,3,4,1,1,55,0,10,0,0,2,0,35,6,1,2,2
6531469,1,0,1,1,0,2,8,0,0,1,0,0,8,8,0,0,0,0,0,14,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,3,1,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,10,0,0,0,1,0,0,8,1,1,2,3
2028642,1,0,1,1,0,6,15,0,0,1,4,4,6,6,0,0,0,0,0,0,1,2,1,2,2,2,1,2,1,2,2,2,1,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,11,0,0,0,1,3,1,1,2,3
7705819,1,0,1,1,0,2,7,0,0,1,4,4,5,5,0,0,0,0,4,5,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,2,9,3,0,2,0,0,0,6,2,1,1,2,3
9321742,1,0,2,2,0,4,3,4,0,1,1,1,1,1,0,0,0,0,15,5,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,0,1,2,2
3640941,1,0,2,1,0,2,7,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,2,2,0,3,0,1,0,0,2,0,1,2,1
9329520,1,0,2,7,0,4,7,0,0,2,2,2,2,2,0,0,0,0,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,0,3,0,0,1,1,0,1,1,2,3
4660911,3,0,1,1,0,2,4,0,0,1,1,1,1,1,0,0,0,0,1,1,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,0,0,0,0,0,0,1,1,2,2,3
9337369,3,0,11,2,0,0,11,0,0,2,1,1,3,3,1,1,0,0,3,3,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,3,1,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,7,0,1,0,0,0,0,3,0,1,2,2
2215567,1,0,4,3,0,2,13,0,0,1,8,8,5,5,0,0,0,0,8,7,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,2,0,4,0,0,0,1,1,1,1,2,1
9456558,1,0,1,1,0,23,40,0,0,1,31,31,27,27,0,0,0,0,31,27,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,3,25,24,0,20,2,39,2,3,1,2,3
9603112,1,0,21,1,0,21,21,0,0,1,5,5,5,5,1,1,0,0,5,6,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,7,0,2,0,0,0,0,3,0,2,2,1
6347907,2,0,1,1,0,6,6,0,0,1,2,2,3,3,0,0,0,0,0,0,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,0,0,1,2,2,1
2914774,1,0,1,5,0,4,5,0,0,1,1,1,1,1,0,0,0,0,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,3,0,2,0,0,0,0,2,0,1,2,3
4079792,1,0,1,1,0,9,23,0,0,1,15,15,16,16,0,0,0,0,5,0,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,2,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,3,0,43,0,0,0,5,5,3,1,2,3
8619493,3,0,2,1,0,2,7,0,0,2,1,1,3,3,1,1,0,0,4,8,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,9,0,1,0,0,0,4,6,1,1,2,3
6931561,1,0,1,7,0,7,3,17,0,1,2,2,5,5,0,0,0,0,15,8,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,10,0,1,0,0,0,5,5,1,1,2,2
8746136,3,0,3,7,0,1,7,0,0,1,2,1,3,3,1,0,0,0,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,0,1,60,0,0,0,2,1,1,2,2
4363272,1,0,1,1,0,2,20,0,0,1,2,2,2,2,0,0,0,0,9,9,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,9,0,4,0,0,0,1,3,2,1,2,2
4225381,1,0,1,1,0,33,38,0,0,1,12,12,17,17,0,0,0,0,6,7,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,23,0,8,0,0,0,1,6,2,1,2,1
9253465,3,0,4,1,0,7,9,11,14,1,4,3,12,10,1,1,1,1,10,8,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,1,1,1,1,2,2,2,4,4,4,4,4,2,1,1,33,0,9,0,0,1,14,15,1,1,2,1
5400654,1,0,3,1,0,5,15,0,0,1,4,4,4,4,1,1,1,0,4,4,1,2,1,1,1,2,2,2,1,1,1,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,6,0,0,0,0,0,0,2,1,1,2,2
7166692,1,0,2,2,0,2,4,1,0,1,1,1,1,1,0,0,0,0,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,2,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,2,0,0,0,0,0,0,1,0,1,1,3
6573361,1,0,9,1,0,3,11,0,0,1,4,4,4,4,0,0,0,0,4,4,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,2,2,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,7,10,0,0,1,1,1,1,1,2
4616641,3,0,1,1,0,2,4,0,0,1,2,2,3,3,1,1,0,0,4,0,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,2,2,7,0,1,0,0,0,0,2,1,1,2,3
3237580,3,0,3,7,0,1,10,0,5,2,2,2,8,6,0,0,0,0,1,0,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,13,0,1,0,0,0,1,2,1,1,2,2
9655725,1,0,1,2,0,5,5,0,0,2,1,1,1,1,0,0,0,0,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,1,0,1,0,0,0,0,1,0,1,2,2
9780232,1,0,3,7,0,5,26,0,0,1,5,5,8,8,0,0,0,0,7,8,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,2,14,0,3,0,0,0,1,5,1,1,2,1
5573561,1,0,0,3,0,1,5,0,0,2,1,1,1,1,0,0,0,0,3,3,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,3,0,2,0,0,0,0,2,0,1,2,2
7867336,1,0,1,1,0,4,11,0,0,1,2,2,3,3,0,0,0,0,7,7,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,2,2,1,9,2,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,2,0,0,0,0,1,1,2,1,3
9025785,1,0,4,1,0,5,18,0,0,2,2,2,3,3,1,1,0,0,10,6,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,7,0,3,0,0,0,8,8,1,1,2,3
9973671,1,0,1,5,0,3,8,0,0,2,1,1,4,4,0,0,1,1,8,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,5,0,0,0,0,0,0,2,0,1,2,2
7065029,3,0,2,1,0,7,16,0,0,1,2,2,4,4,0,0,0,0,3,4,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,11,0,4,0,0,0,0,4,1,1,2,2
7265423,2,0,1,1,0,4,9,0,0,1,4,4,4,4,4,4,4,4,4,1,1,2,1,1,2,2,1,2,1,1,2,2,1,2,1,1,2,1,2,2,1,9,2,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,2,0,0,0,0,0,0,1,2,1
3123745,3,0,3,1,0,2,21,0,0,1,5,5,8,3,10,7,7,7,8,2,1,2,1,2,2,2,2,2,1,2,2,2,2,3,1,1,1,1,2,2,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,2,2,14,0,27,0,0,0,0,18,1,1,2,2
